cshom,prccm,tic
15000.0,0.0375,MCIM
360004000.0,1.75,MUX
360004000.0,2.3,MUX.
3778006000.0,0.0002,PVSP
141137000.0,47.16,AOS
113743000.0,115.19,SJM
55404000.0,165.64,SNA
1008289000.0,17.75,KEY
754000.0,0.195,SOFT
1902000.0,1.75,SODI
168000.0,0.6,SONR
100047000.0,65.34,SON
1271386000.0,52.39,SONY
,,SNE.1
92389000.0,33.73,SJI
5000000.0,53.25,SJIU
78466000.0,0.2529,PESXQ
325811000.0,67.41,EIX
36795000.0,75.24,AWR
1040833000.0,55.28,SO
4370000.0,10.85,AQFH
126840000.0,0.2248,JROOF
126840000.0,0.3,JEV.
543065000.0,50.78,LUV
53397000.0,89.62,SWX
7298000000.0,33.51,T
541157000.0,3.16,SWN
35351000.0,10.96,SHYF
2026000.0,0.015,SRSK
9208000.0,0.0035,SPIR.1
44473000.0,29.38,STAA
188310000.0,0.003,STDE
22357000.0,45.34,SMP
12651000.0,73.14,SXI
151532000.0,144.61,SWK
6191000.0,6.62,SCX
701000.0,7.6,SCXLB
373164000.0,56.06,STT
22614000.0,91.91,SCL
82693000.0,0.0793,PREIF
82693000.0,0.095,PRG.
23700000.0,40.49,STC
174522000.0,238.17,PSA
373105000.0,205.58,SYK
239524000.0,13.65,NAVI
17458000.0,54.48,RGR
1399401000.0,7.06,SMFG
443842000.0,62.85,STI.1
25115000.0,3.46,SUP
15344000.0,17.13,SGC
11743000.0,13.85,SBOW
31900000.0,3.95,TPHS
8965000.0,15.62,ACNT
513975000.0,70.72,SYY
4985028000.0,0.0001,NSPT
129591000.0,77.409,TTDKY
334000.0,14.0,TNRK
1962000.0,4.7476,TSRI
5081000.0,0.003,TALC
3473000.0,10.71,TAYD
30248000.0,15.32,TISI
6465000.0,0.011,SIMC
1850000.0,4.01,TCCO
6987000.0,1.47,SSY
556900000.0,23.06,TECK
556900000.0,30.22,TECK.B
,23.0,TCKRF
7766000.0,29.99,TECK.A
25950000.0,16.59,TRC
126035000.0,25.2,ATI
46154000.0,331.15,TFX
106776000.0,30.4,TDS
,,4800B
686500000.0,0.01,WDRP
18164000.0,61.2,TNC
57124000.0,11.09,TEN
171395000.0,47.91,TER
141085000.0,0.0009,SCRCQ
33565000.0,0.547,VIVXF
33565000.0,0.7,VIV.
400000.0,52.5195,ALFA
16345000.0,0.05,DZGH
598705000.0,0.0035,ETAH
11650000.0,0.185,TZZ.
938206000.0,114.76,TXN
7756000.0,786.99,TPL
232762000.0,53.04,TXT
399981000.0,293.68,TMO
6290000.0,0.0151,TDYT
985000.0,16.0,TOOD
55063000.0,58.45,THO
1386000.0,0.1936,TIRTZ
37514000.0,23.48,TDW
84258000.0,49.68,SIX
1800000.0,33.3851,GURU
76120000.0,51.34,TKR
5154000.0,2.36,TOFB
39418000.0,36.93,TR
26342000.0,35.0,TROLB
109941000.0,89.46,GL
106435000.0,66.9,TTC
5996000.0,0.83,TTLO
521000000.0,15.57,TOSYY
6000.0,22900.0,TPRP
176967000.0,128.27,TSS
13381000.0,0.3,TNLX
927000000.0,49.52,TRP
927000000.0,64.92,TRP.
7303000.0,25.59,TRNS
53896000.0,26.97,TY
88278000.0,46.22,TRCO
6000.0,35.61,TRBAB
123000.0,3.76,TMED
129838000.0,20.75,TRN
3673000.0,2.88,TRT
39481000.0,3.14,VNRX
13099000.0,15.1,TWIN
38342000.0,216.02,TYL
778004000.0,0.0001,BTGI
294804000.0,80.74,TSN
,,6525B
263129000.0,87.55,UAL
174184000.0,53.41,UGI
5307000.0,6.15,UNAM
18424000.0,18.17,UFI
15353000.0,188.57,UNF
1714728000.0,60.72,UN
1168254000.0,61.97,UL
245597000.0,75.11,AEE
707838000.0,169.11,UNP
1758927000.0,0.0004,GFOO
55468000.0,8.89,UNTCQ
281795000.0,44.89,UDR
4594000.0,18.8,UG
950343000.0,244.01,UNH
49067000.0,65.82,UMBF
39511000.0,12.41,UMH
697527000.0,103.27,UPS
68427000.0,0.56,UAMY
13456000.0,0.46,USEG
4327000.0,0.0058,COWP
862906000.0,130.2,RTX
4090808000.0,6.57,S.4
92924000.0,19.82,LNW
72468000.0,0.0012,DLOV
14916000.0,59.89,UTL
145209000.0,3.01,WYCC
42319000.0,73.48,SXT
24989000.0,60.77,UVV
816000.0,0.12,UFMG
2313000.0,1.22,UUU
82883000.0,130.39,UHS
19000.0,116.95,UHID
38998000.0,0.1,CTTC
3723000.0,95.7,UTMD
397158000.0,87.35,VFC
10905000.0,28.69,VSEC
21857000.0,126.81,VMI
9671000.0,27.51,VALU
90946000.0,136.13,VAR
48675000.0,12.22,VECO
17553000.0,0.04,VCON
5878000.0,1.3,VIDE
17559000.0,11.355,CUSI
10107000.0,26.51,VLGEA
,,5394B
15542000.0,4.67,VIRC
132338000.0,16.52,VSH
21212000.0,4.49,VOLT
1651064000.0,15.881,VLVLY
190813000.0,64.1,VNO
911000.0,127.0,VULC
132092000.0,137.31,VMC
13797000.0,159.04,WDFC
20160000.0,11.8999,WJXFF
20160000.0,15.73,WJX.
2854722000.0,110.49,WMT
903143000.0,54.67,WBA
4351000.0,690.03,GHC
80034000.0,26.73,ELME
65750000.0,44.6,AVA
5420000.0,165.19,WSO.B
32229000.0,163.53,WSO
927000.0,6.0,WXMN
128646000.0,27.42,WRI
26898000.0,36.41,WMK
5132000.0,1.84,GBR
73484000.0,125.15,WST
292998000.0,47.55,WDC
64630000.0,0.01,CHJI
18789000.0,0.0143,WLBAQ
153529000.0,75.45,WNGRF
153529000.0,99.37,WN.
9998000.0,26.71,WEYS
744786000.0,26.34,WY
63339000.0,142.36,WHR
47933000.0,45.86,WLY
9139000.0,45.94,WLYB
1211770000.0,28.04,WMB
3690000.0,3.0,WMSI
78603000.0,65.0,WSM
31618000.0,38.65,WGO
14695000.0,11.23,JAX
315438000.0,83.37,WEC
236299000.0,49.08,LNT
88755000.0,27.54,WWW
62117000.0,113.16,WWD
109701000.0,41.92,FL
,,Z.1
55468000.0,40.26,WOR
26210000.0,1.0,IFA.
224627000.0,35.41,XRX
20374000.0,2.25,KEGX
34572000.0,4.03,YELLQ
106000.0,205.0,YCRG
12956000.0,35.72,YORW
48764000.0,53.77,SPB
1212668000.0,52.88,TJX
1690000.0,40.26,ZGCO
182565000.0,45.98,ZION
,0.0,ECGP
5100100.0,10.5,FLUX
69916000.0,83.49,OSK
3181000.0,1021.46,WTM
12500000.0,17.92,YYY
19801000.0,0.0745,UCBB
39158000.0,87.08,QLYS
422615000.0,18.403,SKFRY
72136000.0,23.1,ALEX
3401000.0,0.55,CBHR
100109000.0,0.0015,NXSI
70764000.0,59.06,SF
3637870000.0,0.0014,PTOP
,,MCCHF
5660000.0,0.7,MCS.
1406295000.0,5.13,OVV
1406295000.0,6.72,OVV.
101878000.0,0.0013,SRSCQ
25015000.0,90.0,LCII
77204000.0,133.92,JKHY
163904000.0,21.14,ASB
31856000.0,10.6,MTLQU
67534000.0,28.39,NMIH
765983000.0,49.13,TFC
331747000.0,10.78,VLY
3499000.0,20.45,ARKR
74446000.0,11.69,BXG
869000.0,6.0,PPCB
2900000.0,26.15,SPHY
111632000.0,20.47,FMBI
46500000.0,1.76,AITA
96572000.0,0.004,HZNM
1925000.0,41.2702,HECO
22439000.0,10.05,NGVC
502119000.0,70.56,APC
249155000.0,1.87,NEBLQ.1
21034000.0,0.1416,ACUR
6489000.0,2.99,CAWW
46710000.0,1.69,TUESQ
5966000.0,8.4,RMCF
99805000.0,25.15,EMLP
38400000.0,9.38,CTR
213282000.0,1.75,RWFC
13860000.0,0.014,MEIL
140600000.0,19.45,INTEQ
27562000.0,20.88,MMD
500000.0,44.2605,EUFX
53349000.0,0.0006,MJTV
42259000.0,43.5,SDOG
20074000.0,19.34,RBB
135944000.0,0.132,WRRZF
135944000.0,0.185,WRR.
20462000.0,11.53,LAND
12262000.0,0.0809,ALTX
26924000.0,1.3,ELA
1234000.0,131.0,MRTI
39008000.0,28.61,BIG
1682235000.0,43.81,MS
236475000.0,109.71,TROW
162679000.0,53.01,NNN
7662818000.0,133.96,MSFT
3335819000.0,56.97,ORCL
7110000.0,0.015,AHAG
751398000.0,13.4,COTY
36486000.0,104.6,TECD
2375000.0,0.025,ISTC
48005000.0,85.95,RGEN
3108000.0,0.025,DMCD
144586000.0,1.5702,CFWFF
144586000.0,2.08,CFW.
365934000.0,22.24,CY
39990000.0,0.153,SIGM
33767000.0,9.99,AMAG
8724000.0,14.86,XOMA
5752000.0,0.1306,GBIM
22531000.0,32.56,ASTE
69888000.0,31.08,WERN
794349000.0,32.19,MPLX
51000.0,0.0025,ISHI
12036000.0,5.08,DLHC
82265000.0,0.11,EUSP
100538000.0,0.76,VGZ
100538000.0,1.0,VGZ.
92374000.0,0.04,AVOT
109095000.0,0.002,EOSI
637755000.0,8.698,SVCBY
,0.0,LAGR
4372000.0,4.0,CRWTF
30991000.0,3.33,REFR
16869000.0,84.62,AMWD
2068998000.0,3.577,NHYDY
3745487000.0,32.55,RYDBF
4331724000.0,65.07,RDS.A
3745487000.0,65.74,RDS.B
3988000.0,2.25,RDVA
159073000.0,35.83,HOG
51233000.0,60.67,SKYW
143870000.0,36.62,TOL
35239000.0,0.4916,FREDQ
13061000.0,1.81,GROW
1565404000.0,0.0003,IGNE
,0.003,GRYEF
36259000.0,0.25,KSPN
89357000.0,54.17,POR
7020000.0,0.001,LFEV
101801000.0,2.46,HCRSQ
42629000.0,11.88,VIVO
33530000.0,0.002,CYBD
90090000.0,160.94,IT
27692000.0,93.18,WTS
4113000.0,12.98,PDEX
3590000.0,3370.25,NVR
767540000.0,0.0029,ARWD
67251000.0,35.96,WKC
13664000.0,13.25,CLFD
490946000.0,24.35,ATUS
38067000.0,3.29,RADA
485439000.0,294.65,ADBE
60201000.0,17.28,JOE
6272000.0,2.2,HHS
76737000.0,7.3643,PMULF
76737000.0,9.7,RUF.UN
1381000.0,238.0,DJCO
36720000.0,0.01,HSTC
5836000.0,3.1,CYAN
339171000.0,2.97,VHI
98853000.0,63.36,EHC
6959600000.0,0.01,UNDT
8014000.0,11.2,LAKE
5950000.0,62.0,PTSI
159999000.0,16.68,CNO
27569000.0,28.54,MHO
68589000.0,129.803,WACLY
325000.0,85.24,FINU
54610000.0,18.15,MRTN
392440000.0,91.16,FI
194000.0,6.3093,FINZ
119758000.0,0.004,ABBY
49386000.0,0.015,BHR.1
4000.0,1700.0,MAJJ
17243044000.0,7.61,BCS
95000.0,0.0011,BRGC
,0.0,IMJX
12012000.0,12.0,HEMA
69076000.0,0.085,JEC.
87134000.0,25.73,KBH
9050000.0,0.023,MFST
116614000.0,0.0905,LVNVF
116614000.0,0.13,LVN.
33703000.0,8.38,CVM
49162000.0,4.78,ABEO
20097000.0,3.63,ANIX
33919000.0,6.72,APYX
5222000.0,9.15,UNIF
5184000.0,1.7,IBAL
,0.0,OGNG
211881000.0,33.55,UNM
39538000.0,0.04,VRTC
148512000.0,0.145,DWS.
474920000.0,56.5,CCEP
60171000.0,0.0153,WWHC
87584000.0,3.29,STKL
87584000.0,4.31,SOY.
150929000.0,0.1319,PACXF
150929000.0,0.175,PAC.
249420000.0,25.39,PPC
80687000.0,41.83,CLGX
170778000.0,0.0525,GTII
67338000.0,0.41,CATX
18817000.0,160.95,JJSF
24407000.0,32.0,DKL
81979000.0,18.07,HTLD
325421000.0,73.3,CERN
153850000.0,0.0732,LMEFF
153850000.0,0.11,LME.
19016000.0,6.37,ICAD
4923795000.0,0.0001,SCIE
16300000.0,11.62,SPFF
31450000.0,19.78,PFXF
82749000.0,31.28,SUN
13846000.0,1089.6,MKL
62051000.0,9.28,OSUR
9933000.0,55.77,FRPH
5500000.0,53.97,DWAS
150000.0,55.7634,CROC
131506000.0,0.18,RGRX
30105000.0,58.37,PLXS
4168000.0,12.91,IOR
26933000.0,11.25,CDZI
14177000.0,31.13,IMKTA
22702000.0,2.38,SHOS
26899000.0,0.1491,KTGDF
26899000.0,0.19,KTO.
1957000.0,1.94,XWEL
2242476000.0,0.0001,DRFS
119305000.0,0.0035,STTX
15919000.0,3.8,AYAG
4400000.0,34.88,HUSE
51563000.0,0.0055,GASE
1034000.0,0.1995,SFLM
13546490000.0,0.0001,AZFL
19524000.0,44.0001,SEMUF
14733000.0,7.18,NDP
157501000.0,35.0,SNV
,0.001,EPGRQ
7677000.0,0.019,EQUI
50080000.0,13.79,RDNT
22757000.0,23.68,JPI
28845000.0,24.89,LDP
15776000.0,0.17,UPI.H
25813000.0,81.39,JACK
2071868000.0,0.0001,RCHA
477983000.0,31.98,DOC
3114000.0,10.9,EEI
7250000.0,54.7,XMU.
14799000.0,0.267,GPKUF
85580000.0,8.35,CMO
1984300000.0,12.139,ICAGY
,,BAB.Z
3400000.0,27.93,XMM.
4400000.0,42.92,XMW.
2862000.0,4.0,MRGO
7050000.0,36.44,XMI.
736616000.0,0.0001,OCLG
3150000.0,30.68,XMV.
15198000.0,2.59,SOTK
33638000.0,0.345,LADX
89025000.0,2.65,CDR
67066000.0,8.2,PLAB
7210000.0,6.5,ICCC
11373000.0,0.55,QDLC
38317000.0,2.88,KRMD
2611000.0,3.53,MAMP
171776000.0,0.29,GLGDF
171776000.0,0.385,GGD.
170445000.0,0.0006,RCPIQ
10284000.0,15.8,CFNB
2945851000.0,58.11,BHP
2112072000.0,51.11,BBL
27828000.0,0.18,CMPD
22154000.0,136.56,SAFM
,0.012,GOOI
5462000.0,0.01,VOQP
583986000.0,79.93,PGR
44554000.0,85.71,RLI
21938000.0,4.16,VOXX
,0.0346,BNTRF
84169000.0,0.06,BEX.
158778000.0,3.0,STCB
58000.0,1.0,EINF
49866000.0,1.76,DXLG
65435000.0,0.551,ASM
65435000.0,0.74,ASM.
281030000.0,70.81,CDNS
81879000.0,10.6,BRY
12924000.0,27.22,OPY
,,OPY.Z
,,7404B
,,7402B
72265000.0,0.0011,GVHIB
53827000.0,2.08,PED
9014000.0,0.065,MMTC
30528000.0,50.22,EBIXQ
18455000.0,0.71,SNGX
526851000.0,46.55,CCL
189086000.0,51.1149,CUKPF
189086000.0,45.27,CUK
359428000.0,31.61,DRE
10750000.0,6.38,CMCL
10750000.0,7.75,CAL.
153921000.0,41.05,BPL
63969000.0,2.5,RBTK
11000.0,3706.01,NNUTU
784708000.0,0.0101,PNRLF
784708000.0,0.02,PNRL.
90180000.0,9.31,MBI
176138000.0,14.32,BDN
120000.0,0.22,AIGI
55664000.0,135.7,MIDD
121899000.0,32.52,EQC
13748000.0,84.93,UHT
13207000.0,1.16,CPSH
193480000.0,0.0004,RBTI
3355000.0,0.0025,PMDL
705260000.0,92.44,CELG
6699000.0,86.08,CRMT
45283000.0,260.49,ABMD
28231000.0,85.57,CNMD
136246000.0,0.069,GRST
121407000.0,93.64,TIF
12900000.0,2.71,NHLD
101079000.0,61.46,GLIBA
4441000.0,60.65,GLIBB
251153000.0,0.0001,ETEK
67504000.0,0.0032,BZIC
23377000.0,0.45,RMTO
6141000.0,0.0001,ATPL
5192132000.0,8.29,TEF
2234000.0,0.0075,XXFPL
36700000.0,18.5,MDIV
25105000.0,39.02,TDIV
233977000.0,58.36,XRAY
,0.0003,UGNEQ
196236000.0,72.41,IEP
56584000.0,47.69,FUN
22858000.0,50.04,PARAA
351954000.0,49.9,PARA
478656000.0,113.49,ZTS
5507000.0,10.09,PMD
,16.01,BBRC
6291000.0,18.18,MHGU
7523000.0,11.66,NAII
20543000.0,49.97,LABL
79194000.0,18.59,HRTX
2365000.0,2.81,THMO
12000000.0,0.02,EZRG
28990000.0,314.02,FICO
50600000.0,0.06,SALT.
20548000.0,1.25,RGLS
7000000.0,29.98,XHD.
33656000.0,46.81,CBM
52030000.0,4.0,TTSH
14997000.0,0.4701,CBDG
82695000.0,7.44,SMLP
7142000.0,0.045,MPML
139029000.0,0.0022,SVLT
6825000.0,19.18,BESG.
91048000.0,8.01,COOP
8838000.0,74.57,JOUT
27350000.0,0.33,GBCS
11729000.0,0.015,CIIG.1
11745000.0,0.0021,CIND
78376000.0,0.0015,PIED
70506000.0,23.23,BTT
97153000.0,0.9547,FGPRQ
140959000.0,9.75,VGR
38886000.0,1.9,TVA.B
77006000.0,45.46,MEOH
77006000.0,59.45,MX.
110226000.0,0.0192,BNVIF
110226000.0,0.025,VISN.
1335009000.0,40.19,SCHW
88813000.0,6.3801,EXETF
88813000.0,8.39,EXE.
1005122000.0,9.4836,HUSKF
1005122000.0,12.41,HSE.
71482000.0,0.7493,TORSF
71482000.0,0.92,TS.B
358000.0,0.0161,CCHI
72542000.0,1.39,TGA
72542000.0,1.83,TGL.
3347000.0,0.31,QZM.
55871000.0,71.1,CLH
45399000.0,0.7551,ANFIF
,0.1533,SEBFF
165761000.0,0.2,SEB.
125219000.0,8.25,CFPZF
125219000.0,10.63,CFP.
131667000.0,1.51,CTVZ
166154000.0,48.6832,CCDBF
166154000.0,64.22,CCL.B
,,CCLLF
11836000.0,64.24,CCL.A
52160000.0,0.73,ETST
7505000.0,28.25,MCCK
93645000.0,8.07,CADNF
93645000.0,10.54,CAS.
2126405000.0,1.66,BDRBF
2126405000.0,2.2,BBD.B
308751000.0,1.67,BDRAF
308751000.0,2.21,BBD.A
624000.0,0.01,IHAI
30676000.0,82.91,AIN
1600000.0,30.92,DWPP
,,TUERF
57576000.0,6.61,TNT.UN
7107000.0,16.23,CYBE
10570000.0,2.45,FKWL
39847000.0,9.94,MITK
304000.0,9950.0,FINN
22499000.0,0.0236,YYYH
,,AMIVF
39367000.0,13.35,AI.
89504000.0,0.055,UMEWF
16236574000.0,4.58,SAN
35921000.0,0.0359,AREM
5000000.0,215.0,VTGGF
5497000.0,2.61,MNIQQ
168810000.0,16.37,FULT
5078000.0,39.0,GANS
5812000.0,0.12,TCGN
101636000.0,29.04,CADE
572317000.0,32.59,FAST
1592000.0,5.22,FTDL
8875000.0,5.71,TATT
132403000.0,75.368,ANSLY
13147000.0,0.018,WGNR
26930000.0,61.61,WABC
23426000.0,0.0152,OMAGQ
272425000.0,59.82,MXIM
3000.0,1400.0,ICTPU
151151000.0,42.76,HLF
167539000.0,97.65,FRCB
298732000.0,95.94,APH
125850000.0,5.15,AKRXQ
31449000.0,66.49,IPAR
61071000.0,91.23,PII
173662000.0,25.19,EMLAF
173662000.0,32.98,EMP.A
81700000.0,24.79,OSB
81700000.0,32.46,OSB.
32186000.0,79.57,ICPT
100034000.0,60.4447,ONEXF
100034000.0,78.99,ONEX.
66373000.0,45.6622,WFG
66373000.0,59.7,WFG.
238261000.0,27.6,IGIFF
238261000.0,37.39,IGM.
5929000.0,0.3145,EDCI
175554000.0,19.9998,SNCAF
175554000.0,26.48,ATRL.
492146000.0,20.38,SJR
492146000.0,26.72,SJR.B
,,SJRWF
22420000.0,26.25,SJR.A
168424000.0,153.86,PXD
,,PXD.
1000000.0,13.0,SKAJ
53348000.0,44.67,USM
59821000.0,96.6,MAN
430900000.0,39.47,FTS
430900000.0,51.71,FTS.
284697000.0,6.51,TAC
284697000.0,8.52,TA.
9172000.0,5.05,WCM.A
998000.0,5.0,WCM.B
1889000.0,167.0,ITIC
24588000.0,16.75,DX
46613000.0,58.13,BID
147321000.0,0.026,TVTV
537201000.0,28.57,MGM
199404000.0,28.3123,CDUAF
199404000.0,36.96,CU.
,,CDUUF
73744000.0,36.9,CU.X
17250000.0,29.62,FM
505431000.0,85.25,LVMUY
78696000.0,0.004,QTXB
424682000.0,115.37,WM
173083000.0,50.8,DELL
40164000.0,20.0,NUZE
369169000.0,0.0001,DIAAF
450000.0,32.195,VEGA
1950000.0,74.03,CXSE
,68.29,TMXXF
56051000.0,91.1,X.
68853000.0,15.29,SSP
1092464000.0,9.23,TEVA
8535000.0,14.03,SAMG
26094000.0,0.05,BENZF
26094000.0,0.06,BZ.
63522000.0,36.56,COHR
65651000.0,15.47,MERC
,,MERC.U
2968000.0,0.05,GSX.H
47696000.0,0.2665,CLHRF
47696000.0,0.375,CLH.
1450635000.0,11.61,FCX
94994000.0,29.72,AB
56138000.0,5.6,CDMO
1261890000.0,62.91,WPP
300728000.0,51.152,ELUXY
1499000.0,0.04,PARD
546278000.0,2.06,ODP
4131000.0,0.03,AAIIQ
2942000.0,59.0001,NEN
21180000.0,0.05,EKCS
5255000.0,22.4,BCV
25483000.0,30.52,CET
13023000.0,10.26,ECF
248981000.0,4.18,FAX
22742000.0,5.48,IAF
16817000.0,15.1,EMF
72813000.0,11.64,CLM
28321000.0,4.73,CMU
7721000.0,16.95,TWN
10710000.0,20.14,INSI
298099000.0,11.82,DNP
38493000.0,11.32,CRF
52305000.0,3.11,CIK
253338000.0,6.18,GAB
7696000.0,8.83,EEA
37302000.0,5.82,ASG
8707000.0,16.4,JHI
42341000.0,20.08,HQH
13267000.0,7.9,SWZ
5346000.0,28.84,KF
202621000.0,6.42,USA
32601000.0,4.57,MGF
117733000.0,3.86,MIN
67926000.0,5.83,MMT
41188000.0,6.98,MFM
20120000.0,15.65,MCI
15005000.0,13.75,MXF
23369000.0,8.87,HYB
8736000.0,11.24,NMI
206875000.0,10.18,NUV
15219000.0,9.96,NNY
9488000.0,14.87,PAI
29534000.0,16.54,PEO
12930000.0,8.27,PCF
51925000.0,4.59,PIM
83108000.0,13.92,RVT
47687000.0,5.75,TSI
134144000.0,6.36,SABA
,,ZF.1
59319000.0,8.17,LEO
38264000.0,51.34,MTH
16810000.0,94.21,ARCH
8145000.0,7.47,CMT
2811388000.0,9.375,NABZY
103224000.0,5.13,PPT
32385000.0,0.0015,GLRP
29675000.0,0.001,UTRX
183119000.0,65.93,WRB
163128000.0,103.67,CINF
302950000.0,22.38,ORI
44664000.0,14.67,BGB
7805000.0,14.1,NXG
11331000.0,0.0688,BRSI
3336000.0,0.06,CTHZ
47928000.0,0.0015,JRJRQ
289292000.0,0.0975,LFAP
16000000.0,60.8,TLTD
174801000.0,0.0411,LEOM
10300000.0,51.8499,TLTE
17015000.0,66.31,MGPI
26723456000.0,16.33,VOD
116691000.0,9.1,DDD
52082000.0,0.18,AUSI
38193000.0,9.75,NTPIF
333000.0,0.0368,MPHD
415200000.0,28.52,DVN
,0.0,CLGZF
10786000.0,82.21,LNN
240131000.0,0.017,AFTM
98500000.0,172.9,LH
50165000.0,0.0745,VEGYF
50165000.0,0.1,VUI.
20746000.0,8.52,DMF
64836000.0,9.17,MVF
11615000.0,7.83,CSBR
167134000.0,0.0221,VASO
,0.0,KLOC
105921000.0,11.24,STEW
32475000.0,0.185,ACE.H
,10.461,ADWPF
35988000.0,13.75,ADW.A
8199000.0,14.0,ADW.B
5029000.0,1.4,ZYUS.
81519000.0,47.22,TMTNF
81519000.0,62.07,TIH.
20861000.0,19.26,CGRIF
20861000.0,25.3,CGI.
,71.316,UCPLF
12194000.0,95.4,UNC.
3542000.0,2.55,TORM
5909000.0,0.0023,OPMC
20576000.0,0.12,CXA.H
,10.7095,IFSPF
67253000.0,13.94,IFP.
146976000.0,31.5001,PKIUF
146976000.0,41.55,PKI.
162000000.0,205.58,WDAY
36362000.0,14.7399,HERXF
36362000.0,19.16,HRX.
1194594000.0,26.97,CNQ
1194594000.0,35.31,CNQ.
,9.617,MODVF
33282000.0,12.75,MRD.
227913000.0,6.59,CPE
49277000.0,0.0051,YPPN
1570984000.0,31.16,SU
1570984000.0,40.85,SU.
2682000.0,129.8173,SVCTF
2682000.0,168.61,SEC.
,,TCLCF
13980000.0,14.8,TCL.B
73361000.0,11.2563,TCLAF
73361000.0,14.59,TCL.A
15795000.0,3.64,LWAY
,17.5,WFICF
33953000.0,22.27,WFC.
,,BCKMF
1268000.0,13.25,BEK.B
450556000.0,7.18,MFA
80353000.0,12.11,RPT
116609000.0,0.4078,RVVQF
8098000.0,0.003,CFCC
27741000.0,0.148,LKAI
64694000.0,12.42,STAR
63797000.0,6.05,BKT
600000.0,26.4188,QMN
3142000.0,26.0001,MCBK
1031000.0,63.8,AGM.A
9167000.0,72.66,AGM
1550618000.0,13.82,FCAU
20392000.0,0.19,VODG
6667887000.0,5.56,BBVA
71552000.0,41.11,CHFC
25668000.0,46.4,SRCE
372250000.0,0.1214,ELBM
372250000.0,0.15,ELBM.
650059000.0,2.6,FMCC
24601000.0,11.62,ZTR
,8.9746,DREUF
119712000.0,11.8,DIR.UN
34444000.0,16.05,CAPL
39501000.0,11.27,KTF
1598000.0,5.85,WWR
417241000.0,85.61,VLO
45686000.0,30.97,TRS
50000000.0,0.002,AGRS
75707000.0,172.14,IEX
1558878000.0,15.698,REPYY
4680000.0,2.68,BNSOF
227750000.0,31.37,AKZOY
11856000.0,4.75,EMMS
56626000.0,29.27,MLI
21400000.0,15.47,BPT
3489929000.0,19.93,WBK
164186000.0,20.79,TCF
34105000.0,74.05,ARGO
47500000.0,7.66,OIA
31512000.0,5.21,CXE
19702000.0,2.54,CIF
9110000.0,9.57,CXH
25132000.0,7.32,FT
11204000.0,11.89,KSM
10543000.0,16.31,MPV
21633000.0,7.57,MHF
29681000.0,11.1,MEN
49173000.0,7.63,PMM
9462000.0,7.33,JMM
,12.41,SXCP
8118000.0,14.5101,VLT
,31.2002,PVLUF
73547000.0,41.92,PVF.UN
37873000.0,208.49,TECH
282042000.0,33.5,BRO
32740000.0,44.13,AMBA
6250000.0,19.88,RQI.
3225000.0,75.775,RAVI
13451000.0,0.3,DGIX
801134000.0,32.75,CRH.1
76085000.0,0.0873,AKRFF
76085000.0,0.12,AKR.
84002000.0,10.0,EMIS
7093000.0,0.0636,HHHEF
33199000.0,16.62,TG
69307000.0,0.0482,UBMRF
69307000.0,0.07,UI.
1699379000.0,4.382,DSEEY
1024000.0,12.99,HAJ.
5973000.0,10.32,HAD.
110223000.0,1.1,HGENQ
104710000.0,0.008,PTPF
,24.896,HSNGY
1405080000.0,14.283,NGLOY
20237156000.0,41.74,HSBC
52191000.0,17.88,SIG
2896730000.0,2.797,BKEAY
1249799000.0,23.781,BNPQY
1604367000.0,18.614,DNHBY
32416000.0,3.99,PRTK
2837153000.0,0.0001,BLKG
12346000.0,4.66,SRAX
3916638000.0,10.602,AVVIY
3153078000.0,40.302,NTXF
2233377000.0,6.164,UNCRY
862185000.0,7.915,DNKEY
1252358000.0,7.196,CRZBY
2065429000.0,7.63,DB
638827000.0,75.45,BMO
638827000.0,98.92,BMO.
444650000.0,78.56,CM
444650000.0,102.98,CM.
1222157000.0,54.35,BNS
1222157000.0,70.34,BNS.
887216000.0,10.324,MDIBY
2095648000.0,4.95,AEG
741462000.0,10.604,LDSCY
5960957000.0,17.15,LGGNY
664097000.0,22.6913,POFNF
664097000.0,30.12,PWF.
3493563000.0,3.55,NMR
3896456000.0,11.57,ING
497054000.0,17.956,NDBKY
335192000.0,47.48,NTIOF
335192000.0,62.21,NA.
,0.0001,OGES
1391174000.0,18.61,MITEY
1434879000.0,79.4,RY
1434879000.0,104.07,RY.
12091217000.0,5.68,NWG
3258910000.0,9.21,SCBFF
,0.0008,CEGX
1915624000.0,4.951,SVNLY
710000000.0,50.111,TKOMY
1031399000.0,7.341,RSNAY
1324629000.0,74.88,IX
2170019000.0,9.26,SKVKY
144318000.0,25.133,MURGY
1680541000.0,38.627,UOVEY
11241362000.0,4.298,MLYBY
1634000.0,11.81,TUT.UN
4401261000.0,5.51,HLDCY
,48.25,IVSXF
,64.65,KBCSF
416156000.0,32.82,KBCSY
500448000.0,64.46,TRI
500448000.0,84.48,TRI.
1829394000.0,58.36,TD
1829394000.0,76.52,TD.
9871000.0,0.0061,GFWQZ
8584000.0,0.1625,HHER
424460000.0,24.143,AZSEY
2563936000.0,76.751,DBSDY
4256770000.0,16.852,OVCHY
1321395000.0,8.302,QBIEY
554152000.0,23.63,SAXPY
593292000.0,15.872,MSADY
1619235000.0,13.947,SGBLY
2599749000.0,43.82,PUK
